competition_code,season_id,club_id,club_name,player_id,name,profile_url,position_detail,age,nationalities,market_value_text,market_value_eur,source_url
GB1,2025,11,FC Arsenal,325443,Viktor Gyökeres,https://www.transfermarkt.pt/viktor-gyokeres/profil/spieler/325443,Ponta de Lança,27,Suécia|Hungria,"65,00 M €",65000000,https://www.transfermarkt.pt/fc-arsenal/kader/verein/11/saison_id/2025
GB1,2025,11,FC Arsenal,309400,Kai Havertz,https://www.transfermarkt.pt/kai-havertz/profil/spieler/309400,Ponta de Lança,26,Alemanha,"50,00 M €",50000000,https://www.transfermarkt.pt/fc-arsenal/kader/verein/11/saison_id/2025
GB1,2025,11,FC Arsenal,363205,Gabriel Jesus,https://www.transfermarkt.pt/gabriel-jesus/profil/spieler/363205,Ponta de Lança,28,Brasil,"20,00 M €",20000000,https://www.transfermarkt.pt/fc-arsenal/kader/verein/11/saison_id/2025
GB1,2025,29,FC Everton,130164,Jordan Pickford,https://www.transfermarkt.pt/jordan-pickford/profil/spieler/130164,Guarda-Redes,32,Inglaterra,"15,00 M €",15000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,357658,Mark Travers,https://www.transfermarkt.pt/mark-travers/profil/spieler/357658,Guarda-Redes,26,Irlanda,"4,00 M €",4000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,215810,Tom King,https://www.transfermarkt.pt/tom-king/profil/spieler/215810,Guarda-Redes,31,País de Gales|Inglaterra,150 mil €,150000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,661053,Jarrad Branthwaite,https://www.transfermarkt.pt/jarrad-branthwaite/profil/spieler/661053,Defesa Central,23,Inglaterra,"45,00 M €",45000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,173504,James Tarkowski,https://www.transfermarkt.pt/james-tarkowski/profil/spieler/173504,Defesa Central,33,Inglaterra|Polónia,"7,00 M €",7000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,118534,Michael Keane,https://www.transfermarkt.pt/michael-keane/profil/spieler/118534,Defesa Central,33,Inglaterra|Irlanda,"4,00 M €",4000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,404842,Vitaliy Mykolenko,https://www.transfermarkt.pt/vitaliy-mykolenko/profil/spieler/404842,Lateral Esquerdo,26,Ucrânia,"25,00 M €",25000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,938146,Adam Aznou,https://www.transfermarkt.pt/adam-aznou/profil/spieler/938146,Lateral Esquerdo,19,Marrocos|Espanha,"7,00 M €",7000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,711544,Jake O'Brien,https://www.transfermarkt.pt/jake-obrien/profil/spieler/711544,Lateral Direito,24,Irlanda,"18,00 M €",18000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,424015,Nathan Patterson,https://www.transfermarkt.pt/nathan-patterson/profil/spieler/424015,Lateral Direito,24,Escócia,"10,00 M €",10000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,68390,Séamus Coleman,https://www.transfermarkt.pt/seamus-coleman/profil/spieler/68390,Lateral Direito,37,Irlanda,300 mil €,300000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,505219,James Garner,https://www.transfermarkt.pt/james-garner/profil/spieler/505219,Médio Defensivo,25,Inglaterra,"35,00 M €",35000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,126665,Idrissa Gueye,https://www.transfermarkt.pt/idrissa-gueye/profil/spieler/126665,Médio Defensivo,36,Senegal,"1,00 M €",1000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,475188,Kiernan Dewsbury-Hall,https://www.transfermarkt.pt/kiernan-dewsbury-hall/profil/spieler/475188,Médio Centro,27,Inglaterra|Irlanda,"32,00 M €",32000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,748319,Carlos Alcaraz,https://www.transfermarkt.pt/carlos-alcaraz/profil/spieler/748319,Médio Centro,23,Argentina,"15,00 M €",15000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,696589,Tim Iroegbunam,https://www.transfermarkt.pt/tim-iroegbunam/profil/spieler/696589,Médio Centro,22,Inglaterra|Nigéria,"15,00 M €",15000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,1107733,Harrison Armstrong,https://www.transfermarkt.pt/harrison-armstrong/profil/spieler/1107733,Médio Centro,19,Inglaterra,"12,00 M €",12000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,608832,Merlin Röhl,https://www.transfermarkt.pt/merlin-rohl/profil/spieler/608832,Médio Ofensivo,23,Alemanha,"16,00 M €",16000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,203460,Jack Grealish,https://www.transfermarkt.pt/jack-grealish/profil/spieler/203460,Extremo Esquerdo,30,Inglaterra|Irlanda,"25,00 M €",25000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,936874,Tyrique George,https://www.transfermarkt.pt/tyrique-george/profil/spieler/936874,Extremo Esquerdo,20,Inglaterra|Nigéria,"22,00 M €",22000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,584769,Dwight McNeil,https://www.transfermarkt.pt/dwight-mcneil/profil/spieler/584769,Extremo Esquerdo,26,Inglaterra|Jamaica,"20,00 M €",20000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,623570,Iliman Ndiaye,https://www.transfermarkt.pt/iliman-ndiaye/profil/spieler/623570,Extremo Direito,26,Senegal|França,"50,00 M €",50000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,866655,Tyler Dibling,https://www.transfermarkt.pt/tyler-dibling/profil/spieler/866655,Extremo Direito,20,Inglaterra,"22,00 M €",22000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,937941,Thierno Barry,https://www.transfermarkt.pt/thierno-barry/profil/spieler/937941,Ponta de Lança,23,França|Guiné,"30,00 M €",30000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
GB1,2025,29,FC Everton,595809,Beto,https://www.transfermarkt.pt/beto/profil/spieler/595809,Ponta de Lança,28,Guiné Bissau|Portugal,"20,00 M €",20000000,https://www.transfermarkt.pt/fc-everton/kader/verein/29/saison_id/2025
